user_id,content_id,view_start_time,device_type,view_end_time,region
4235,76,01-04-2025 04:06,Tablet,01-04-2025 07:05,North India
4957,247,20-11-2024 21:46,Tablet,21-11-2024 00:13,South India
2340,171,07-12-2024 22:20,Laptop,07-12-2024 23:13,South India
335,220,04-04-2025 18:43,Mobile,04-04-2025 19:48,North India
1859,294,26-01-2025 15:46,Smart TV,26-01-2025 15:59,West India
1208,280,01-08-2025 18:54,Smart TV,01-08-2025 19:58,South India
925,254,12-11-2024 01:13,Mobile,12-11-2024 03:09,South India
2946,133,06-12-2024 16:55,Mobile,06-12-2024 18:20,South India
4440,236,30-04-2025 16:58,Smart TV,30-04-2025 19:48,West India
4753,165,07-02-2025 19:59,Smart TV,07-02-2025 20:40,North India
3586,271,01-08-2025 04:53,Smart TV,01-08-2025 06:08,South India
4357,194,19-08-2025 05:47,Smart TV,19-08-2025 06:19,South India
4028,276,14-07-2025 21:21,Tablet,14-07-2025 23:05,South India
4265,158,15-12-2024 08:55,Mobile,15-12-2024 11:10,East India
4756,44,23-04-2025 16:38,Laptop,23-04-2025 17:16,West India
4296,187,22-05-2025 09:21,Smart TV,22-05-2025 10:34,South India
4678,132,20-09-2025 12:35,Mobile,20-09-2025 13:51,East India
4662,159,16-12-2024 19:37,Smart TV,16-12-2024 21:02,North India
3843,247,13-03-2025 02:09,Laptop,13-03-2025 02:28,North India
2399,297,23-04-2025 17:27,Tablet,23-04-2025 18:42,South India
28,76,01-12-2024 07:31,Mobile,01-12-2024 09:10,South India
3951,8,25-03-2025 01:29,Smart TV,25-03-2025 03:25,East India
1899,78,02-06-2025 20:23,Laptop,02-06-2025 21:04,South India
4728,107,30-04-2025 05:57,Mobile,30-04-2025 08:45,South India
2428,40,20-06-2025 12:41,Tablet,20-06-2025 14:20,North India
1626,105,04-12-2024 08:53,Mobile,04-12-2024 09:17,North India
2576,153,04-04-2025 09:01,Laptop,04-04-2025 11:33,West India
2037,58,30-12-2024 10:23,Tablet,30-12-2024 12:17,West India
1311,87,18-01-2025 23:10,Tablet,19-01-2025 01:29,South India
3356,174,17-02-2025 15:25,Laptop,17-02-2025 15:59,North India
3721,154,07-03-2025 17:25,Smart TV,07-03-2025 17:40,North India
4903,298,09-12-2024 12:03,Tablet,09-12-2024 12:41,East India
2275,7,30-01-2025 14:17,Smart TV,30-01-2025 16:02,East India
2075,56,13-02-2025 14:49,Laptop,13-02-2025 16:45,West India
89,68,27-06-2025 18:31,Tablet,27-06-2025 20:17,South India
3805,300,17-03-2025 02:45,Laptop,17-03-2025 05:30,West India
122,146,09-03-2025 19:27,Smart TV,09-03-2025 20:19,East India
4962,278,01-05-2025 03:23,Tablet,01-05-2025 05:55,East India
33,260,18-06-2025 14:53,Laptop,18-06-2025 16:41,North India
4699,157,21-02-2025 09:44,Tablet,21-02-2025 12:07,West India
696,216,02-12-2024 08:11,Mobile,02-12-2024 10:13,East India
3842,168,12-08-2025 22:58,Laptop,13-08-2025 00:08,East India
525,169,05-04-2025 03:16,Laptop,05-04-2025 04:28,West India
247,73,20-02-2025 23:09,Laptop,21-02-2025 00:55,East India
3927,271,21-08-2025 14:31,Smart TV,21-08-2025 16:33,North India
3102,77,26-08-2025 19:33,Mobile,26-08-2025 19:59,East India
2097,57,01-04-2025 05:58,Mobile,01-04-2025 06:59,North India
1963,99,01-02-2025 09:12,Laptop,01-02-2025 10:00,North India
2960,163,18-12-2024 01:18,Smart TV,18-12-2024 03:19,South India
2228,275,01-08-2025 10:39,Smart TV,01-08-2025 13:23,North India
1394,277,21-09-2025 13:38,Laptop,21-09-2025 14:04,West India
1908,26,14-03-2025 13:56,Laptop,14-03-2025 14:05,North India
2024,56,07-08-2025 00:45,Smart TV,07-08-2025 01:58,South India
4834,31,10-11-2025 00:20,Smart TV,10-11-2025 03:00,North India
2479,30,01-11-2025 19:57,Tablet,01-11-2025 20:15,East India
4460,24,10-05-2025 22:16,Mobile,10-05-2025 23:18,West India
982,96,24-06-2025 23:21,Laptop,25-06-2025 00:12,South India
3224,158,01-12-2024 11:41,Smart TV,01-12-2024 11:50,North India
227,121,14-03-2025 08:46,Smart TV,14-03-2025 10:15,North India
1267,154,18-08-2025 00:23,Mobile,18-08-2025 03:22,North India
2058,82,08-05-2025 02:12,Mobile,08-05-2025 04:27,West India
2252,277,28-12-2024 03:57,Tablet,28-12-2024 04:20,East India
2942,126,20-06-2025 18:10,Laptop,20-06-2025 18:21,South India
157,284,07-11-2025 22:03,Mobile,08-11-2025 00:27,East India
2074,124,22-08-2025 22:22,Laptop,23-08-2025 00:45,East India
4064,81,11-12-2024 09:42,Mobile,11-12-2024 11:05,South India
761,279,31-08-2025 21:58,Laptop,31-08-2025 23:43,South India
774,181,18-07-2025 01:34,Tablet,18-07-2025 04:08,North India
1553,162,07-11-2025 11:09,Laptop,07-11-2025 13:52,South India
958,12,02-06-2025 03:11,Laptop,02-06-2025 03:18,West India
254,130,15-07-2025 19:52,Smart TV,15-07-2025 21:05,East India
1570,281,21-06-2025 21:17,Laptop,22-06-2025 00:02,South India
3219,125,04-06-2025 18:36,Smart TV,04-06-2025 21:08,West India
4214,172,13-04-2025 20:49,Mobile,13-04-2025 21:24,East India
3237,134,28-04-2025 04:27,Smart TV,28-04-2025 05:51,North India
4646,39,26-08-2025 03:18,Smart TV,26-08-2025 04:35,West India
4966,178,09-11-2025 03:27,Smart TV,09-11-2025 04:40,North India
808,280,06-03-2025 23:55,Mobile,07-03-2025 01:21,East India
4917,5,05-10-2025 12:49,Laptop,05-10-2025 14:54,South India
1782,54,16-08-2025 09:27,Laptop,16-08-2025 10:54,North India
1222,266,16-04-2025 11:48,Mobile,16-04-2025 14:13,East India
3664,82,23-06-2025 21:21,Laptop,23-06-2025 22:47,West India
3201,221,01-02-2025 18:39,Laptop,01-02-2025 21:04,North India
880,241,26-04-2025 05:27,Tablet,26-04-2025 07:50,East India
1,94,18-03-2025 13:14,Laptop,18-03-2025 15:31,West India
167,69,10-04-2025 04:07,Tablet,10-04-2025 06:38,South India
2064,6,20-10-2025 02:56,Laptop,20-10-2025 04:25,East India
2705,206,28-12-2024 03:28,Mobile,28-12-2024 05:41,North India
112,16,13-06-2025 09:38,Laptop,13-06-2025 10:57,East India
3440,60,09-02-2025 15:20,Laptop,09-02-2025 18:07,West India
1126,142,25-01-2025 00:15,Tablet,25-01-2025 02:32,West India
2642,289,18-10-2025 13:01,Smart TV,18-10-2025 14:31,South India
1430,206,15-03-2025 12:16,Smart TV,15-03-2025 14:34,East India
2044,40,14-08-2025 10:39,Laptop,14-08-2025 10:44,West India
4603,9,04-07-2025 04:42,Smart TV,04-07-2025 07:40,East India
1635,91,21-05-2025 13:16,Tablet,21-05-2025 13:33,South India
671,195,20-02-2025 19:42,Laptop,20-02-2025 22:13,North India
3112,202,11-07-2025 22:26,Laptop,11-07-2025 23:56,East India
1691,48,28-07-2025 18:30,Smart TV,28-07-2025 19:03,West India
3958,266,15-06-2025 16:02,Tablet,15-06-2025 17:40,West India
965,245,08-05-2025 00:04,Laptop,08-05-2025 00:11,West India
281,262,13-04-2025 03:23,Smart TV,13-04-2025 03:34,North India
4447,31,10-06-2025 18:20,Mobile,10-06-2025 19:57,South India
1967,262,13-11-2024 00:57,Smart TV,13-11-2024 03:15,West India
2809,34,04-04-2025 16:49,Tablet,04-04-2025 19:43,East India
1965,245,04-08-2025 00:41,Mobile,04-08-2025 01:47,South India
4824,268,11-05-2025 09:10,Smart TV,11-05-2025 09:24,North India
3391,294,29-11-2024 10:51,Mobile,29-11-2024 13:34,East India
823,211,06-09-2025 04:02,Laptop,06-09-2025 06:22,North India
1438,135,21-01-2025 11:41,Laptop,21-01-2025 12:55,West India
2062,64,12-02-2025 16:22,Smart TV,12-02-2025 18:41,East India
3866,247,27-08-2025 02:35,Tablet,27-08-2025 03:49,South India
4295,277,06-08-2025 21:39,Tablet,07-08-2025 00:10,North India
4774,78,15-05-2025 02:17,Tablet,15-05-2025 02:48,South India
4037,164,05-10-2025 12:23,Laptop,05-10-2025 14:22,North India
1465,77,13-05-2025 10:57,Smart TV,13-05-2025 13:55,North India
78,177,17-09-2025 13:03,Laptop,17-09-2025 15:54,East India
2160,97,21-08-2025 06:15,Laptop,21-08-2025 09:03,North India
4631,139,14-12-2024 19:16,Laptop,14-12-2024 21:28,South India
3188,243,08-06-2025 20:52,Laptop,08-06-2025 21:48,North India
1166,251,21-02-2025 09:50,Smart TV,21-02-2025 10:52,East India
790,280,13-02-2025 06:06,Tablet,13-02-2025 07:47,North India
1564,278,08-10-2025 14:42,Tablet,08-10-2025 16:53,West India
1323,171,12-11-2024 16:14,Tablet,12-11-2024 18:55,North India
1503,179,19-09-2025 06:16,Laptop,19-09-2025 06:29,South India
1492,177,17-07-2025 20:00,Smart TV,17-07-2025 20:45,West India
1660,278,19-12-2024 07:00,Mobile,19-12-2024 08:31,East India
1316,18,17-06-2025 06:13,Laptop,17-06-2025 06:43,South India
3063,300,21-01-2025 10:30,Tablet,21-01-2025 13:10,South India
125,109,13-01-2025 00:33,Laptop,13-01-2025 01:30,South India
3063,32,20-11-2024 06:29,Tablet,20-11-2024 07:45,South India
519,56,02-07-2025 17:15,Mobile,02-07-2025 18:34,South India
2071,228,30-03-2025 02:50,Smart TV,30-03-2025 04:52,West India
4258,74,27-04-2025 07:34,Smart TV,27-04-2025 10:17,South India
2677,9,19-05-2025 05:05,Tablet,19-05-2025 07:10,North India
2554,89,12-02-2025 07:08,Smart TV,12-02-2025 07:55,North India
4978,132,02-02-2025 15:13,Smart TV,02-02-2025 17:41,West India
3936,294,23-01-2025 00:12,Laptop,23-01-2025 01:04,West India
1045,238,06-10-2025 13:57,Mobile,06-10-2025 16:42,West India
1788,250,23-09-2025 19:02,Mobile,23-09-2025 21:32,South India
3536,42,05-01-2025 03:29,Mobile,05-01-2025 06:12,North India
4579,231,05-08-2025 09:40,Mobile,05-08-2025 12:23,East India
1967,170,11-08-2025 17:16,Mobile,11-08-2025 19:39,West India
2357,90,02-07-2025 19:26,Tablet,02-07-2025 21:12,East India
4970,191,08-08-2025 15:57,Laptop,08-08-2025 16:31,East India
2251,277,15-05-2025 09:39,Laptop,15-05-2025 11:05,East India
3488,127,31-01-2025 23:01,Smart TV,01-02-2025 00:47,North India
142,133,11-09-2025 15:48,Tablet,11-09-2025 16:11,South India
1004,286,02-08-2025 10:54,Laptop,02-08-2025 12:19,South India
2155,63,01-01-2025 02:35,Tablet,01-01-2025 03:05,West India
2015,240,31-01-2025 00:57,Smart TV,31-01-2025 01:21,North India
4625,38,17-06-2025 23:33,Laptop,18-06-2025 01:48,East India
3609,164,10-10-2025 13:59,Tablet,10-10-2025 14:25,East India
969,38,16-04-2025 14:11,Laptop,16-04-2025 14:49,West India
3926,279,02-03-2025 15:04,Mobile,02-03-2025 16:46,West India
3959,151,18-02-2025 23:16,Tablet,19-02-2025 00:14,West India
2736,58,25-11-2024 20:34,Tablet,25-11-2024 21:34,South India
805,176,21-01-2025 14:33,Smart TV,21-01-2025 14:41,North India
1335,243,13-10-2025 16:14,Tablet,13-10-2025 18:29,East India
3985,174,16-06-2025 02:20,Smart TV,16-06-2025 04:34,South India
668,143,03-11-2025 06:03,Smart TV,03-11-2025 08:34,South India
385,257,01-01-2025 03:37,Tablet,01-01-2025 03:47,South India
3125,100,15-03-2025 11:15,Smart TV,15-03-2025 13:59,East India
1609,202,11-02-2025 14:09,Tablet,11-02-2025 16:59,East India
3255,33,02-09-2025 16:59,Smart TV,02-09-2025 19:16,North India
3441,152,12-01-2025 23:50,Laptop,13-01-2025 01:16,North India
2749,70,23-09-2025 01:18,Mobile,23-09-2025 03:04,South India
13,142,12-04-2025 16:09,Laptop,12-04-2025 16:48,West India
3008,246,08-11-2025 09:12,Laptop,08-11-2025 11:04,East India
2208,96,18-09-2025 13:20,Laptop,18-09-2025 15:07,South India
4168,84,24-10-2025 05:41,Mobile,24-10-2025 06:37,West India
2146,125,08-05-2025 01:47,Tablet,08-05-2025 03:15,East India
1866,166,05-04-2025 09:39,Smart TV,05-04-2025 12:07,South India
101,139,08-07-2025 02:16,Tablet,08-07-2025 02:34,South India
4080,160,10-10-2025 03:18,Tablet,10-10-2025 05:05,South India
4377,286,28-06-2025 22:33,Tablet,29-06-2025 00:39,South India
4979,86,21-07-2025 20:29,Mobile,21-07-2025 22:01,West India
1313,139,21-01-2025 21:54,Smart TV,21-01-2025 22:06,South India
2797,105,18-02-2025 15:55,Smart TV,18-02-2025 16:42,South India
4705,78,13-01-2025 13:34,Mobile,13-01-2025 15:42,South India
450,219,29-04-2025 23:02,Mobile,30-04-2025 01:01,North India
3440,192,13-05-2025 04:53,Tablet,13-05-2025 05:32,West India
3502,188,02-11-2025 01:02,Smart TV,02-11-2025 02:12,North India
3168,196,10-02-2025 07:14,Laptop,10-02-2025 08:23,North India
121,74,09-07-2025 21:29,Smart TV,09-07-2025 23:27,South India
3438,261,07-11-2025 17:11,Mobile,07-11-2025 18:34,East India
3857,292,12-08-2025 17:52,Mobile,12-08-2025 19:50,South India
1076,143,11-01-2025 06:43,Laptop,11-01-2025 09:24,South India
4414,295,05-02-2025 06:47,Laptop,05-02-2025 09:07,West India
2723,38,17-08-2025 08:03,Smart TV,17-08-2025 09:55,West India
702,36,06-06-2025 02:18,Smart TV,06-06-2025 03:17,East India
3349,115,13-10-2025 05:52,Smart TV,13-10-2025 08:38,South India
3669,2,21-03-2025 16:16,Tablet,21-03-2025 17:16,North India
3266,15,21-07-2025 10:50,Smart TV,21-07-2025 12:10,West India
21,84,03-01-2025 23:50,Smart TV,04-01-2025 00:20,North India
2447,254,28-11-2024 12:06,Smart TV,28-11-2024 12:58,East India
2250,226,02-01-2025 10:16,Laptop,02-01-2025 11:22,East India
2514,188,10-02-2025 21:36,Smart TV,11-02-2025 00:06,South India
3223,25,03-08-2025 18:35,Laptop,03-08-2025 18:47,North India
4992,270,20-01-2025 04:14,Mobile,20-01-2025 05:09,East India
1183,240,18-11-2024 18:41,Tablet,18-11-2024 20:32,North India
2358,246,21-06-2025 18:03,Laptop,21-06-2025 19:51,South India
2552,177,16-12-2024 19:54,Smart TV,16-12-2024 21:57,South India
2074,163,15-02-2025 23:22,Laptop,16-02-2025 01:34,East India
66,214,04-08-2025 20:01,Smart TV,04-08-2025 20:14,North India
4359,261,10-11-2024 09:44,Tablet,10-11-2024 10:27,North India
472,236,05-12-2024 16:45,Tablet,05-12-2024 19:39,North India
2215,145,23-04-2025 17:45,Laptop,23-04-2025 19:25,East India
3226,69,07-07-2025 21:56,Tablet,07-07-2025 23:14,North India
343,251,22-01-2025 17:10,Tablet,22-01-2025 19:58,South India
718,54,06-02-2025 21:11,Laptop,06-02-2025 22:15,North India
2461,175,01-09-2025 22:53,Tablet,02-09-2025 00:52,South India
3737,223,16-09-2025 09:54,Smart TV,16-09-2025 11:52,West India
3256,177,17-01-2025 09:22,Laptop,17-01-2025 11:21,North India
3266,62,29-05-2025 20:27,Tablet,29-05-2025 23:03,West India
4090,16,26-02-2025 16:02,Smart TV,26-02-2025 16:52,South India
2531,209,04-03-2025 06:35,Tablet,04-03-2025 06:47,North India
3633,135,03-01-2025 01:33,Smart TV,03-01-2025 03:06,East India
1056,43,31-01-2025 20:23,Mobile,31-01-2025 21:57,East India
15,172,05-03-2025 16:01,Smart TV,05-03-2025 17:21,South India
3390,80,21-05-2025 10:55,Mobile,21-05-2025 13:33,North India
3315,188,24-07-2025 14:41,Mobile,24-07-2025 15:20,West India
17,127,07-12-2024 18:34,Laptop,07-12-2024 20:28,East India
2582,7,03-07-2025 04:15,Mobile,03-07-2025 07:11,West India
1780,22,27-06-2025 20:55,Mobile,27-06-2025 21:23,South India
1950,24,02-06-2025 08:23,Smart TV,02-06-2025 10:51,West India
81,298,07-01-2025 08:33,Tablet,07-01-2025 11:26,South India
3080,251,21-10-2025 18:51,Tablet,21-10-2025 19:39,East India
1019,150,04-07-2025 12:29,Mobile,04-07-2025 14:47,East India
780,163,13-11-2024 21:15,Laptop,14-11-2024 00:07,North India
1825,116,16-09-2025 22:12,Laptop,16-09-2025 23:59,West India
3865,183,29-07-2025 14:13,Tablet,29-07-2025 15:39,East India
2470,246,17-05-2025 00:55,Tablet,17-05-2025 02:39,West India
2514,131,19-03-2025 01:22,Laptop,19-03-2025 01:39,South India
2131,275,24-09-2025 18:19,Laptop,24-09-2025 20:01,East India
325,125,15-03-2025 01:12,Laptop,15-03-2025 03:18,South India
3491,215,11-10-2025 03:05,Mobile,11-10-2025 05:12,West India
677,289,13-12-2024 00:24,Mobile,13-12-2024 00:50,West India
2012,271,17-03-2025 20:04,Smart TV,17-03-2025 22:23,East India
4889,69,03-10-2025 15:25,Laptop,03-10-2025 17:19,East India
3617,256,22-02-2025 17:14,Laptop,22-02-2025 19:44,North India
3134,287,05-08-2025 08:10,Mobile,05-08-2025 08:22,South India
2705,262,23-03-2025 05:04,Tablet,23-03-2025 05:58,North India
1195,147,29-12-2024 14:43,Tablet,29-12-2024 15:19,North India
3076,15,24-10-2025 14:21,Mobile,24-10-2025 16:38,North India
905,290,10-04-2025 10:17,Smart TV,10-04-2025 10:35,South India
4598,177,02-12-2024 17:10,Tablet,02-12-2024 17:16,South India
4895,82,31-10-2025 15:25,Laptop,31-10-2025 18:16,South India
2905,174,04-11-2025 23:16,Laptop,04-11-2025 23:44,East India
3301,51,01-05-2025 05:31,Mobile,01-05-2025 05:48,East India
1124,267,16-03-2025 00:44,Smart TV,16-03-2025 02:14,North India
4317,4,28-04-2025 20:12,Tablet,28-04-2025 22:35,East India
3058,297,19-06-2025 02:19,Tablet,19-06-2025 02:42,West India
2271,257,05-08-2025 05:13,Tablet,05-08-2025 08:09,West India
2725,9,05-07-2025 00:04,Smart TV,05-07-2025 01:42,West India
2259,273,10-07-2025 01:05,Tablet,10-07-2025 01:13,South India
3863,257,07-12-2024 07:44,Laptop,07-12-2024 09:43,East India
931,148,27-01-2025 16:51,Smart TV,27-01-2025 17:23,North India
3647,192,12-06-2025 09:15,Mobile,12-06-2025 10:01,West India
4982,124,04-02-2025 05:39,Smart TV,04-02-2025 06:32,West India
4358,204,28-12-2024 15:13,Tablet,28-12-2024 16:25,East India
1272,85,21-11-2024 19:02,Laptop,21-11-2024 19:22,East India
3813,158,11-11-2024 19:44,Tablet,11-11-2024 20:14,North India
798,23,15-08-2025 15:54,Mobile,15-08-2025 17:30,North India
3135,120,29-09-2025 14:27,Smart TV,29-09-2025 16:32,West India
3464,56,12-04-2025 02:46,Laptop,12-04-2025 05:29,East India
2588,2,12-09-2025 14:48,Laptop,12-09-2025 16:51,South India
417,216,28-02-2025 18:48,Mobile,28-02-2025 21:07,West India
4134,33,13-02-2025 20:02,Tablet,13-02-2025 22:30,North India
2356,249,01-02-2025 05:57,Smart TV,01-02-2025 07:51,East India
4942,237,29-07-2025 21:22,Tablet,29-07-2025 22:24,West India
898,108,09-01-2025 10:39,Mobile,09-01-2025 12:36,North India
53,271,20-01-2025 22:21,Smart TV,21-01-2025 01:11,West India
606,288,06-09-2025 17:38,Mobile,06-09-2025 19:34,East India
3678,162,31-08-2025 21:00,Mobile,31-08-2025 21:17,West India
4548,287,27-04-2025 07:39,Tablet,27-04-2025 09:09,East India
461,271,11-07-2025 05:48,Mobile,11-07-2025 06:46,East India
775,148,18-08-2025 19:15,Smart TV,18-08-2025 19:56,North India
4031,106,08-09-2025 22:05,Laptop,09-09-2025 00:40,North India
3328,31,07-01-2025 19:42,Smart TV,07-01-2025 21:09,East India
3323,258,31-10-2025 03:58,Smart TV,31-10-2025 04:54,North India
2695,269,30-12-2024 04:10,Mobile,30-12-2024 04:20,South India
3519,271,20-05-2025 17:23,Tablet,20-05-2025 19:27,East India
485,25,03-05-2025 21:13,Smart TV,03-05-2025 23:37,South India
4188,28,10-05-2025 21:21,Laptop,10-05-2025 23:44,East India
1188,105,10-05-2025 15:58,Smart TV,10-05-2025 16:48,East India
3728,268,03-02-2025 03:37,Mobile,03-02-2025 06:01,West India
3997,213,28-01-2025 11:36,Mobile,28-01-2025 11:51,East India
2993,186,10-11-2025 02:47,Mobile,10-11-2025 03:01,West India
1710,144,09-12-2024 15:35,Mobile,09-12-2024 16:08,North India
1990,190,20-04-2025 04:49,Tablet,20-04-2025 06:12,North India
4274,74,20-10-2025 17:10,Smart TV,20-10-2025 19:19,North India
4346,91,19-08-2025 07:06,Smart TV,19-08-2025 08:59,East India
4861,52,25-05-2025 22:55,Smart TV,26-05-2025 00:37,North India
3639,286,09-08-2025 03:31,Smart TV,09-08-2025 04:40,West India
2715,97,23-11-2024 11:16,Smart TV,23-11-2024 14:07,North India
4187,16,14-04-2025 02:06,Laptop,14-04-2025 02:16,East India
339,138,15-04-2025 09:38,Mobile,15-04-2025 10:27,North India
1662,143,05-11-2025 23:29,Tablet,06-11-2025 01:04,East India
4265,282,06-03-2025 08:56,Smart TV,06-03-2025 09:34,East India
3695,189,20-08-2025 21:39,Smart TV,21-08-2025 00:37,East India
4876,15,15-05-2025 01:07,Laptop,15-05-2025 02:08,South India
170,134,21-11-2024 08:04,Tablet,21-11-2024 10:00,North India
4234,109,04-11-2025 18:54,Laptop,04-11-2025 21:19,West India
3100,129,18-09-2025 01:47,Mobile,18-09-2025 04:38,South India
4615,114,01-05-2025 09:06,Tablet,01-05-2025 09:28,West India
3013,87,11-11-2024 16:39,Laptop,11-11-2024 19:05,East India
2611,226,29-01-2025 21:00,Mobile,29-01-2025 23:33,South India
2474,163,15-06-2025 06:12,Laptop,15-06-2025 08:56,North India
3762,124,30-03-2025 17:59,Laptop,30-03-2025 18:34,West India
2689,107,30-11-2024 16:32,Tablet,30-11-2024 17:12,West India
4805,129,10-02-2025 19:12,Laptop,10-02-2025 21:06,East India
1291,294,06-04-2025 07:56,Tablet,06-04-2025 09:33,West India
2036,239,16-09-2025 02:24,Smart TV,16-09-2025 05:00,North India
107,41,23-11-2024 18:34,Laptop,23-11-2024 21:15,South India
2608,140,20-03-2025 11:28,Smart TV,20-03-2025 11:42,North India
2186,138,06-07-2025 22:47,Mobile,07-07-2025 00:31,South India
1689,155,11-03-2025 23:40,Laptop,12-03-2025 01:12,West India
6,234,15-01-2025 04:02,Smart TV,15-01-2025 05:05,North India
523,45,10-07-2025 15:43,Mobile,10-07-2025 17:28,East India
3344,267,24-05-2025 20:45,Mobile,24-05-2025 23:19,North India
3896,254,15-09-2025 13:09,Tablet,15-09-2025 14:31,South India
